7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change
0.0,1.23,8.94,0.0,0.0,0.0,-6.72,9.6,-20.0
1.02,0.0,0.0,-1.01,0.0,-1.02,0.0,0.0,-7.69
0.0,0.0,0.53,0.0,0.0,0.0,-7.85,-5.68,130.77
0.0,20.86,0.6,-6.21,-3.79,-2.3,0.0,0.0,0.0
0.0,0.0,0.0,-1.01,-1.02,0.0,0.0,-0.52,13.33
1.02,0.0,0.0,-1.01,-1.02,0.0,0.0,0.0,30.0
0.0,0.0,0.0,0.0,0.0,3.95,2.53,1.23,250.0
5.26,-5.0,0.0,0.0,0.0,5.26,0.0,0.0,-56.12
0.0,0.0,0.0,0.51,-5.56,5.88,0.0,0.0,5.56
0.0,1.83,13.31,0.95,0.0,0.0,0.0,-1.26,-60.0
0.0,5.86,8.3,-2.24,2.29,0.0,1.6,0.0,-37.5
0.0,0.51,0.0,0.0,-5.05,5.32,0.0,0.0,136.36
0.0,0.0,0.0,-1.63,0.0,0.0,-0.83,0.83,-15.38
2.7,0.58,0.29,0.0,0.0,0.0,0.0,0.0,100.0
1.11,3.3,10.28,1.29,0.95,0.0,0.0,0.0,0.0
0.0,0.0,2.96,0.0,0.29,0.29,0.0,0.0,75.0
-0.32,-3.22,-1.0,0.0,0.0,0.0,0.0,0.0,-17.39
0.35,-1.4,-2.84,0.0,0.0,5.11,0.0,0.0,80.0
0.0,0.0,0.0,11.2,0.0,0.0,-4.32,-3.01,44.44
0.0,0.0,-3.63,3.76,0.0,-3.63,3.76,0.0,-25.0
0.0,0.2,0.8,-0.6,0.0,0.0,0.0,0.0,-60.0
0.0,4.85,13.17,0.0,0.0,0.0,0.0,-1.26,-76.47
0.0,22.66,0.0,-5.87,-7.17,0.0,0.0,0.0,29.85
0.6,0.6,-0.4,-0.6,0.0,0.0,0.0,0.0,-60.0
11.11,0.0,0.0,0.0,-5.0,5.26,0.0,0.0,36.84
-1.06,0.0,0.0,0.0,1.08,5.32,0.0,0.0,-44.44
0.0,0.0,0.0,11.2,0.0,0.0,-1.44,-5.84,200.0
0.0,2.56,12.5,0.0,0.95,0.0,0.0,-0.94,-28.57
0.0,2.56,6.07,3.37,1.3,0.0,0.0,-1.93,28.57
0.0,1.23,8.94,0.0,0.0,0.0,0.0,2.24,18.18
0.0,0.0,0.53,0.0,0.0,1.75,-9.43,-5.68,90.0
0.0,-0.52,0.0,0.0,0.0,0.0,-4.36,-7.3,53.33
1.02,0.0,0.0,-1.01,-1.02,0.0,0.0,-0.52,-25.86
0.0,0.36,0.36,0.36,0.0,0.0,-0.36,0.0,-8.63
0.0,0.0,0.0,0.0,0.88,7.83,0.0,-5.65,20.0
1.23,8.94,0.0,0.0,0.0,-6.72,9.6,4.38,-50.0
0.0,0.0,0.0,0.0,0.0,-3.78,-6.7,-1.49,0.0
0.0,0.53,0.0,0.0,0.0,-7.85,-5.68,-1.0,-3.33
20.86,0.6,-6.21,-3.79,-2.3,0.0,0.0,0.0,-53.85
0.2,0.0,0.0,0.0,0.0,0.0,0.61,0.4,21.43
0.0,0.0,0.0,0.0,0.0,-6.8,-5.47,-3.86,28.57
0.0,0.0,-1.01,-1.02,0.0,0.0,-0.52,0.0,0.0
0.0,0.0,0.0,0.0,3.95,2.53,1.23,1.63,157.14
0.0,0.0,0.37,0.0,0.0,0.0,1.85,3.99,43.48
0.0,0.0,0.51,-5.56,5.88,0.0,0.0,0.0,-31.58
1.83,13.31,0.95,0.0,0.0,0.0,-1.26,-7.32,87.5
5.86,8.3,-2.24,2.29,0.0,1.6,0.0,-9.43,90.0
0.51,0.0,0.0,-5.05,5.32,0.0,0.0,0.0,-38.46
0.0,0.0,0.0,0.0,-0.94,0.0,-5.92,-1.01,45.45
0.0,0.0,-1.63,0.0,0.0,-0.83,0.83,0.0,63.64
3.3,10.28,1.29,0.95,0.0,0.0,0.0,-9.43,15.38
0.0,0.0,-1.42,1.16,0.0,0.0,0.0,-2.86,-12.5
0.0,2.96,0.0,0.29,0.29,0.0,0.0,0.0,-7.14
-1.4,-2.84,0.0,0.0,5.11,0.0,0.0,0.0,-11.11
0.0,0.0,11.2,0.0,0.0,-4.32,-3.01,0.0,26.92
0.0,-3.63,3.76,0.0,-3.63,3.76,0.0,0.0,-66.67
0.2,0.8,-0.6,0.0,0.0,0.0,0.0,0.0,100.0
4.85,13.17,0.0,0.0,0.0,0.0,-1.26,-8.28,175.0
22.66,0.0,-5.87,-7.17,0.0,0.0,0.0,0.0,32.18
0.6,-0.4,-0.6,0.0,0.0,0.0,0.0,0.0,50.0
0.0,0.0,0.0,0.0,0.0,-5.78,-4.01,-2.21,200.0
2.96,10.79,2.27,0.95,0.0,0.0,-0.94,-8.57,100.0
-5.05,5.32,0.0,0.0,0.0,0.0,0.0,-5.05,14.29
0.0,0.0,11.2,0.0,0.0,-1.44,-5.84,0.0,-11.11
2.56,12.5,0.0,0.95,0.0,0.0,-0.94,-8.57,50.0
0.0,0.0,0.0,-0.95,0.0,0.0,-5.04,-1.52,181.82
2.56,6.07,3.37,1.3,0.0,0.0,-1.93,-6.89,-33.33
1.23,8.94,0.0,0.0,0.0,0.0,2.24,5.11,-23.08
0.0,0.53,0.0,0.0,1.75,-9.43,-5.68,0.0,0.0
5.13,9.76,0.0,0.95,0.0,0.0,-0.94,-8.57,100.0
-0.52,0.0,0.0,0.0,0.0,-4.36,-7.3,-1.97,0.0
0.0,0.0,-1.01,-1.02,0.0,0.0,-0.52,0.0,-32.56
0.36,0.36,0.36,0.0,0.0,-0.36,0.0,0.0,-0.22
0.0,0.0,0.0,0.88,7.83,0.0,-5.65,0.85,-83.33
8.94,0.0,0.0,0.0,-6.72,9.6,4.38,0.0,0.0
0.0,0.0,0.0,0.0,-3.78,-6.7,-1.49,0.0,-20.0
0.0,-1.01,0.0,-1.02,0.0,0.0,0.0,-1.55,183.33
0.53,0.0,0.0,0.0,-7.85,-5.68,-1.0,1.01,-27.59
0.6,-6.21,-3.79,-2.3,0.0,0.0,0.0,0.0,66.67
0.0,0.0,0.0,0.0,-6.8,-5.47,-3.86,0.0,-11.11
0.0,-1.01,-1.02,0.0,0.0,-0.52,0.0,-1.04,35.29
0.0,-1.01,-1.02,0.0,0.0,0.0,0.0,-1.55,-72.73
0.0,0.0,0.0,3.95,2.53,1.23,1.63,-4.8,-33.33
0.0,-1.01,-1.02,0.0,0.0,0.0,0.0,-1.55,200.0
0.0,0.0,0.0,0.0,0.0,-5.84,-2.98,-0.77,16.67
0.0,0.37,0.0,0.0,0.0,1.85,3.99,0.35,-27.27
0.0,0.51,-5.56,5.88,0.0,0.0,0.0,0.0,-7.69
13.31,0.95,0.0,0.0,0.0,-1.26,-7.32,-1.03,80.0
8.3,-2.24,2.29,0.0,1.6,0.0,-9.43,0.0,15.79
0.0,0.0,-0.95,0.0,0.0,-6.47,0.0,0.77,0.0
0.0,0.0,0.0,-0.94,0.0,-5.92,-1.01,0.51,-6.25
0.0,-1.63,0.0,0.0,-0.83,0.83,0.0,0.0,50.0
10.28,1.29,0.95,0.0,0.0,0.0,-9.43,0.0,-33.33
0.0,-1.42,1.16,0.0,0.0,0.0,-2.86,2.94,57.14
2.96,0.0,0.29,0.29,0.0,0.0,0.0,0.0,46.15
0.0,11.2,0.0,0.0,-4.32,-3.01,0.0,0.0,0.0
-3.63,3.76,0.0,-3.63,3.76,0.0,0.0,0.0,266.67
13.17,0.0,0.0,0.0,0.0,-1.26,-8.28,0.0,81.82
0.0,0.0,0.0,6.58,2.06,0.0,0.0,-4.03,-22.22
0.0,0.0,0.0,0.0,-5.78,-4.01,-2.21,0.0,-53.33
10.79,2.27,0.95,0.0,0.0,-0.94,-8.57,0.0,350.0
5.32,0.0,0.0,0.0,0.0,0.0,-5.05,5.32,-50.0
0.0,11.2,0.0,0.0,-1.44,-5.84,0.0,0.0,-12.5
12.5,0.0,0.95,0.0,0.0,-0.94,-8.57,0.0,-33.33
0.0,0.0,-0.95,0.0,0.0,-5.04,-1.52,0.77,29.03
6.07,3.37,1.3,0.0,0.0,-1.93,-6.89,0.0,-16.67
0.0,0.0,40.0,-28.57,0.0,0.0,0.0,-5.0,25.76
8.94,0.0,0.0,0.0,0.0,2.24,5.11,0.0,40.0
0.53,0.0,0.0,1.75,-9.43,-5.68,0.0,0.0,10.53
9.76,0.0,0.95,0.0,0.0,-0.94,-8.57,0.0,2100.0
0.0,0.0,0.0,0.0,-4.36,-7.3,-1.97,0.0,-21.74
0.0,-1.01,-1.02,0.0,0.0,-0.52,0.0,-1.04,13.79
0.36,0.36,0.0,0.0,-0.36,0.0,0.0,0.0,7.18
0.0,0.0,0.88,7.83,0.0,-5.65,0.85,5.93,500.0
0.0,0.0,0.0,-6.72,9.6,4.38,0.0,0.7,-25.0
0.0,0.0,0.0,-3.78,-6.7,-1.49,0.0,0.0,0.0
-1.01,0.0,-1.02,0.0,0.0,0.0,-1.55,0.0,0.0
0.0,0.0,0.0,-7.85,-5.68,-1.0,1.01,0.0,71.43
-6.21,-3.79,-2.3,0.0,0.0,0.0,0.0,0.0,50.0
0.0,0.0,0.0,-6.8,-5.47,-3.86,0.0,0.0,37.5
-1.01,-1.02,0.0,0.0,-0.52,0.0,-1.04,0.0,-17.39
-1.01,-1.02,0.0,0.0,0.0,0.0,-1.55,0.0,600.0
0.0,0.0,3.95,2.53,1.23,1.63,-4.8,5.04,-66.67
-1.01,-1.02,0.0,0.0,0.0,0.0,-1.55,0.0,5.56
0.0,0.0,0.0,0.0,-5.84,-2.98,-0.77,0.0,28.57
0.37,0.0,0.0,0.0,1.85,3.99,0.35,0.0,41.67
0.51,-5.56,5.88,0.0,0.0,0.0,0.0,0.0,25.0
0.95,0.0,0.0,0.0,-1.26,-7.32,-1.03,0.0,-25.93
-2.24,2.29,0.0,1.6,0.0,-9.43,0.0,0.0,-27.27
0.0,-0.95,0.0,0.0,-6.47,0.0,0.77,1.27,6.9
0.0,0.0,-0.94,0.0,-5.92,-1.01,0.51,0.76,80.0
-1.63,0.0,0.0,-0.83,0.83,0.0,0.0,0.0,-7.41
0.0,0.0,0.0,0.0,0.0,1.0,6.44,0.93,-15.0
1.29,0.95,0.0,0.0,0.0,-9.43,0.0,0.0,10.0
-1.42,1.16,0.0,0.0,0.0,-2.86,2.94,0.0,0.0
11.2,0.0,0.0,-4.32,-3.01,0.0,0.0,0.0,18.18
3.76,0.0,-3.63,3.76,0.0,0.0,0.0,0.0,18.18
0.0,0.0,6.58,2.06,0.0,0.0,-4.03,5.04,28.57
0.0,0.0,0.0,-5.78,-4.01,-2.21,0.0,0.0,114.29
2.27,0.95,0.0,0.0,-0.94,-8.57,0.0,0.0,22.22
11.2,0.0,0.0,-1.44,-5.84,0.0,0.0,0.0,14.29
0.0,0.95,0.0,0.0,-0.94,-8.57,0.0,0.0,110.0
0.0,-0.95,0.0,0.0,-5.04,-1.52,0.77,1.27,22.5
3.37,1.3,0.0,0.0,-1.93,-6.89,0.0,1.41,-20.0
0.0,40.0,-28.57,0.0,0.0,0.0,-5.0,0.0,27.71
0.0,0.0,1.75,-9.43,-5.68,0.0,0.0,0.0,0.0
0.0,0.95,0.0,0.0,-0.94,-8.57,0.0,0.0,-4.55
0.0,0.0,0.0,-4.36,-7.3,-1.97,0.0,0.0,5.56
-1.01,-1.02,0.0,0.0,-0.52,0.0,-1.04,0.0,30.3
0.0,0.88,7.83,0.0,-5.65,0.85,5.93,0.0,0.0
0.0,0.0,-6.72,9.6,4.38,0.0,0.7,0.0,-50.0
0.0,0.0,-3.78,-6.7,-1.49,0.0,0.0,0.0,-100.0
0.0,0.0,-7.85,-5.68,-1.0,1.01,0.0,0.0,-13.89
0.0,0.0,-6.8,-5.47,-3.86,0.0,0.0,0.0,9.09
-1.02,0.0,0.0,-0.52,0.0,-1.04,0.0,0.0,36.84
0.0,3.95,2.53,1.23,1.63,-4.8,5.04,0.0,100.0
0.0,0.0,2.47,0.0,0.0,1.2,0.0,3.57,-25.0
0.0,0.0,0.0,-5.84,-2.98,-0.77,0.0,2.58,-22.22
0.0,0.0,0.0,1.85,3.99,0.35,0.0,0.0,-41.18
0.0,0.0,0.0,-1.26,-7.32,-1.03,0.0,0.0,40.0
2.29,0.0,1.6,0.0,-9.43,0.0,0.0,0.0,-6.25
-0.95,0.0,0.0,-6.47,0.0,0.77,1.27,0.0,-32.26
0.0,-0.94,0.0,-5.92,-1.01,0.51,0.76,0.0,-48.15
0.0,0.0,0.0,0.0,1.0,6.44,0.93,0.92,-11.76
1.16,0.0,0.0,0.0,-2.86,2.94,0.0,-0.57,-36.36
0.0,6.58,2.06,0.0,0.0,-4.03,5.04,0.0,11.11
0.0,0.0,-5.78,-4.01,-2.21,0.0,0.0,0.0,-60.0
0.95,0.0,0.0,-0.94,-8.57,0.0,0.0,0.0,-22.73
0.95,0.0,0.0,-0.94,-8.57,0.0,0.0,0.0,-42.86
-0.95,0.0,0.0,-5.04,-1.52,0.77,1.27,0.0,-73.47
1.3,0.0,0.0,-1.93,-6.89,0.0,1.41,0.0,-50.0
40.0,-28.57,0.0,0.0,0.0,-5.0,0.0,0.0,-49.06
0.0,1.75,-9.43,-5.68,0.0,0.0,0.0,0.0,4.76
0.95,0.0,0.0,-0.94,-8.57,0.0,0.0,0.0,47.62
0.0,0.0,-4.36,-7.3,-1.97,0.0,0.0,0.0,-15.79
-1.02,0.0,0.0,-0.52,0.0,-1.04,0.0,0.0,6.98
0.88,7.83,0.0,-5.65,0.85,5.93,0.0,0.0,66.67
0.0,-6.72,9.6,4.38,0.0,0.7,0.0,0.0,66.67
0.0,-3.78,-6.7,-1.49,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,3.07,4.57,1.33,50.0
0.0,-7.85,-5.68,-1.0,1.01,0.0,0.0,0.0,51.61
0.0,0.0,0.0,0.0,0.0,5.76,0.68,0.68,-46.67
0.0,-6.8,-5.47,-3.86,0.0,0.0,0.0,0.0,25.0
3.95,2.53,1.23,1.63,-4.8,5.04,0.0,0.0,-25.0
0.0,2.47,0.0,0.0,1.2,0.0,3.57,0.0,33.33
0.0,0.0,-5.84,-2.98,-0.77,0.0,2.58,0.0,-42.86
0.0,0.0,1.85,3.99,0.35,0.0,0.0,0.0,75.0
0.0,0.0,-1.26,-7.32,-1.03,0.0,0.0,0.0,-14.29
0.0,0.0,-6.47,0.0,0.77,1.27,0.0,0.0,52.38
-0.94,0.0,-5.92,-1.01,0.51,0.76,0.0,0.0,-21.43
0.0,0.0,2.94,2.14,0.0,0.0,0.0,0.7,6.67
0.0,0.0,0.0,1.0,6.44,0.93,0.92,0.0,-6.67
0.0,0.0,0.0,-2.86,2.94,0.0,-0.57,0.0,42.86
0.0,0.0,0.0,0.0,0.0,2.46,4.8,2.29,-33.33
6.58,2.06,0.0,0.0,-4.03,5.04,0.0,0.0,-10.0
0.0,-5.78,-4.01,-2.21,0.0,0.0,0.0,0.0,66.67
4.1,0.0,0.0,0.0,0.0,0.0,-1.39,1.41,31.58
0.0,0.0,-7.04,0.0,0.0,1.26,0.0,-0.75,-28.57
0.0,0.0,-5.04,-1.52,0.77,1.27,0.0,0.0,153.85
0.0,0.0,-1.93,-6.89,0.0,1.41,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.88,0.0,8.77,3.23,-13.79
1.75,-9.43,-5.68,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-4.36,-7.3,-1.97,0.0,0.0,0.0,0.0,-25.0
0.0,0.0,0.0,0.0,0.0,5.76,0.68,0.68,-59.09
7.83,0.0,-5.65,0.85,5.93,0.0,0.0,0.0,-70.0
-6.72,9.6,4.38,0.0,0.7,0.0,0.0,0.0,120.0
-3.78,-6.7,-1.49,0.0,0.0,0.0,0.0,0.0,-40.0
0.0,0.0,0.0,0.0,3.07,4.57,1.33,0.0,22.22
-7.85,-5.68,-1.0,1.01,0.0,0.0,0.0,0.0,4.26
0.0,0.0,0.0,0.0,5.76,0.68,0.68,0.0,-12.5
-6.8,-5.47,-3.86,0.0,0.0,0.0,0.0,0.0,-6.67
2.53,1.23,1.63,-4.8,5.04,0.0,0.0,0.0,233.33
0.0,0.0,7.5,10.23,0.0,0.0,0.0,-0.42,-77.78
2.47,0.0,0.0,1.2,0.0,3.57,0.0,0.0,50.0
0.0,-5.84,-2.98,-0.77,0.0,2.58,0.0,0.0,-25.0
0.0,1.85,3.99,0.35,0.0,0.0,0.0,3.47,-11.43
0.0,-1.26,-7.32,-1.03,0.0,0.0,0.0,0.0,-29.17
0.0,0.0,0.0,0.0,5.76,0.68,0.0,0.68,-31.58
0.0,-6.47,0.0,0.77,1.27,0.0,0.0,0.0,-62.5
0.0,-5.92,-1.01,0.51,0.76,0.0,0.0,0.0,54.55
0.0,2.94,2.14,0.0,0.0,0.0,0.7,0.0,-25.0
0.0,0.0,1.0,6.44,0.93,0.92,0.0,-3.65,-71.43
0.0,0.0,-2.86,2.94,0.0,-0.57,0.0,0.0,-50.0
0.0,0.0,0.0,0.0,2.46,4.8,2.29,0.0,-80.0
0.0,-1.26,-8.28,0.0,0.0,0.0,0.0,-4.17,31.25
2.06,0.0,0.0,-4.03,5.04,0.0,0.0,0.0,144.44
-5.78,-4.01,-2.21,0.0,0.0,0.0,0.0,0.0,-40.0
0.0,0.0,2.0,7.35,0.0,0.0,0.0,-1.83,-16.67
0.0,0.0,0.0,0.0,0.0,-2.83,-5.5,-1.37,0.0
0.0,-7.04,0.0,0.0,1.26,0.0,-0.75,0.0,260.0
0.0,-5.04,-1.52,0.77,1.27,0.0,0.0,0.0,3.03
0.0,-1.93,-6.89,0.0,1.41,0.0,0.0,0.0,-100.0
0.0,0.0,0.0,0.88,0.0,8.77,3.23,0.0,8.0
-4.36,-7.3,-1.97,0.0,0.0,0.0,0.0,0.0,158.33
0.0,0.0,0.0,0.0,5.76,0.68,0.68,0.0,-33.33
0.0,0.0,1.0,7.43,0.0,0.0,0.0,-1.84,-50.0
0.0,-5.65,0.85,5.93,0.0,0.0,0.0,-6.8,133.33
9.6,4.38,0.0,0.7,0.0,0.0,0.0,0.0,36.36
0.0,0.0,0.0,3.07,4.57,1.33,0.0,1.31,9.09
-5.68,-1.0,1.01,0.0,0.0,0.0,0.0,0.0,34.69
0.61,0.4,0.0,0.0,0.0,0.0,0.0,-0.2,15.0
0.0,0.0,0.0,5.76,0.68,0.68,0.0,0.0,28.57
1.23,1.63,-4.8,5.04,0.0,0.0,0.0,-12.0,30.0
0.0,7.5,10.23,0.0,0.0,0.0,-0.42,-2.12,0.0
-5.84,-2.98,-0.77,0.0,2.58,0.0,0.0,0.0,200.0
1.85,3.99,0.35,0.0,0.0,0.0,3.47,0.0,-29.03
-1.26,-7.32,-1.03,0.0,0.0,0.0,0.0,0.0,5.88
0.0,0.0,0.0,5.76,0.68,0.0,0.68,0.0,-23.08
-6.47,0.0,0.77,1.27,0.0,0.0,0.0,0.0,166.67
-5.92,-1.01,0.51,0.76,0.0,0.0,0.0,0.0,35.29
2.94,2.14,0.0,0.0,0.0,0.7,0.0,0.0,33.33
0.0,0.0,8.5,0.0,0.0,0.0,-8.29,1.26,100.0
0.0,1.0,6.44,0.93,0.92,0.0,-3.65,-4.74,100.0
0.0,-2.86,2.94,0.0,-0.57,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.46,4.8,2.29,0.0,1.12,100.0
-1.26,-8.28,0.0,0.0,0.0,0.0,-4.17,4.35,-19.05
0.0,0.0,-4.03,5.04,0.0,0.0,0.0,-6.0,68.18
0.0,2.0,7.35,0.0,0.0,0.0,-1.83,-6.51,60.0
0.0,0.0,0.0,0.0,-2.83,-5.5,-1.37,0.0,0.0
-7.04,0.0,0.0,1.26,0.0,-0.75,0.0,0.0,-33.33
-5.04,-1.52,0.77,1.27,0.0,0.0,0.0,0.0,-11.76
-1.93,-6.89,0.0,1.41,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.88,0.0,8.77,3.23,0.0,0.0,-3.7
0.0,-5.0,0.0,5.26,0.0,0.0,0.0,-10.0,134.25
0.0,0.0,0.0,0.0,0.0,-2.24,0.29,-0.57,-33.33
0.0,0.0,0.0,5.76,0.68,0.68,0.0,0.0,50.0
0.0,1.0,7.43,0.0,0.0,0.0,-1.84,-6.57,140.0
-5.65,0.85,5.93,0.0,0.0,0.0,-6.8,7.3,14.29
0.0,0.0,3.07,4.57,1.33,0.0,1.31,0.0,-33.33
0.4,0.0,0.0,0.0,0.0,0.0,-0.2,-0.6,30.43
0.0,0.0,5.76,0.68,0.68,0.0,0.0,0.0,-66.67
1.63,-4.8,5.04,0.0,0.0,0.0,-12.0,6.82,-26.92
7.5,10.23,0.0,0.0,0.0,-0.42,-2.12,0.0,-100.0
-2.98,-0.77,0.0,2.58,0.0,0.0,0.0,0.0,-88.89
3.99,0.35,0.0,0.0,0.0,3.47,0.0,0.0,13.64
0.0,0.0,5.76,0.68,0.0,0.68,0.0,0.0,20.0
-1.01,0.51,0.76,0.0,0.0,0.0,0.0,0.0,-30.43
0.0,8.5,0.0,0.0,0.0,-8.29,1.26,0.0,-35.71
1.0,6.44,0.93,0.92,0.0,-3.65,-4.74,0.0,100.0
-2.86,2.94,0.0,-0.57,0.0,0.0,0.0,0.0,100.0
0.0,0.0,2.46,4.8,2.29,0.0,1.12,0.0,300.0
-8.28,0.0,0.0,0.0,0.0,-4.17,4.35,0.0,-5.88
0.0,-4.03,5.04,0.0,0.0,0.0,-6.0,-6.38,-40.54
2.0,7.35,0.0,0.0,0.0,-1.83,-6.51,-1.0,-18.75
0.0,0.0,0.0,-2.83,-5.5,-1.37,0.0,0.0,57.14
-1.52,0.77,1.27,0.0,0.0,0.0,0.0,0.0,13.33
0.0,0.88,0.0,8.77,3.23,0.0,0.0,0.0,-42.31
-5.0,0.0,5.26,0.0,0.0,0.0,-10.0,11.11,-55.56
0.0,0.0,0.0,0.0,-2.24,0.29,-0.57,0.0,150.0
0.0,0.0,5.76,0.68,0.68,0.0,0.0,0.0,-55.56
1.0,7.43,0.0,0.0,0.0,-1.84,-6.57,0.0,50.0
0.85,5.93,0.0,0.0,0.0,-6.8,7.3,0.0,-50.0
0.0,3.07,4.57,1.33,0.0,1.31,0.0,0.0,137.5
0.0,5.76,0.68,0.68,0.0,0.0,0.0,0.0,66.67
-4.8,5.04,0.0,0.0,0.0,-12.0,6.82,0.0,-10.53
0.0,1.09,0.0,0.0,0.0,0.0,2.16,4.23,89.47
0.0,5.76,0.68,0.0,0.68,0.0,0.0,0.0,-41.67
8.5,0.0,0.0,0.0,-8.29,1.26,0.0,0.0,33.33
6.44,0.93,0.92,0.0,-3.65,-4.74,0.0,0.0,-50.0
0.0,2.46,4.8,2.29,0.0,1.12,0.0,0.0,-68.75
1.09,0.0,0.0,0.0,0.0,0.0,2.16,4.93,105.88
-4.03,5.04,0.0,0.0,0.0,-6.0,-6.38,13.64,-40.91
7.35,0.0,0.0,0.0,-1.83,-6.51,-1.0,0.0,-23.08
0.0,0.0,-2.83,-5.5,-1.37,0.0,0.0,0.0,-81.82
0.0,0.0,0.0,0.0,0.0,-12.0,6.82,6.38,-33.33
0.88,0.0,8.77,3.23,0.0,0.0,0.0,0.0,20.0
0.0,5.26,0.0,0.0,0.0,-10.0,11.11,0.0,34.21
0.0,0.0,0.0,-2.24,0.29,-0.57,0.0,0.0,0.0
0.0,5.76,0.68,0.68,0.0,0.0,0.0,0.0,75.0
7.43,0.0,0.0,0.0,-1.84,-6.57,0.0,0.0,-61.11
5.93,0.0,0.0,0.0,-6.8,7.3,0.0,0.0,0.0
3.07,4.57,1.33,0.0,1.31,0.0,0.0,0.0,-31.58
5.76,0.68,0.68,0.0,0.0,0.0,0.0,0.0,20.0
5.04,0.0,0.0,0.0,-12.0,6.82,0.0,0.0,-23.53
1.09,0.0,0.0,0.0,0.0,2.16,4.23,0.0,-27.78
5.76,0.68,0.0,0.68,0.0,0.0,0.0,-0.67,28.57
0.0,0.0,0.0,-8.29,1.26,0.0,0.0,-0.25,-33.33
0.93,0.92,0.0,-3.65,-4.74,0.0,0.0,0.0,12.5
2.46,4.8,2.29,0.0,1.12,0.0,0.0,0.0,40.0
5.04,0.0,0.0,0.0,-6.0,-6.38,13.64,0.0,0.0
0.0,0.0,0.0,-1.83,-6.51,-1.0,0.0,0.0,-20.0
0.0,-2.83,-5.5,-1.37,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-12.0,6.82,6.38,0.0,16.67
5.26,0.0,0.0,0.0,-10.0,11.11,0.0,0.0,-51.96
0.0,0.0,-2.24,0.29,-0.57,0.0,0.0,0.0,-60.0
5.76,0.68,0.68,0.0,0.0,0.0,0.0,0.0,-42.86
4.57,1.33,0.0,1.31,0.0,0.0,0.0,0.0,7.69
0.68,0.68,0.0,0.0,0.0,0.0,0.0,-5.37,0.0
0.68,0.0,0.68,0.0,0.0,0.0,-0.67,-6.76,-11.11
0.0,0.0,-8.29,1.26,0.0,0.0,-0.25,0.0,-62.5
0.92,0.0,-3.65,-4.74,0.0,0.0,0.0,0.0,-100.0
4.8,2.29,0.0,1.12,0.0,0.0,0.0,0.0,-14.29
0.0,0.0,0.0,-17.99,-13.16,0.0,0.0,10.61,-66.67
0.0,0.0,-5.05,5.32,0.0,0.0,0.0,2.02,12.5
0.0,0.0,0.0,-6.0,-6.38,13.64,0.0,0.0,61.54
0.0,0.0,-1.83,-6.51,-1.0,0.0,0.0,0.0,-75.0
-2.83,-5.5,-1.37,0.0,0.0,0.0,0.0,0.0,300.0
0.0,0.0,0.0,-12.0,6.82,6.38,0.0,0.0,-14.29
0.0,-2.24,0.29,-0.57,0.0,0.0,0.0,0.0,150.0
0.68,0.68,0.0,0.0,0.0,0.0,0.0,-7.05,125.0
0.68,0.0,0.0,0.0,0.0,0.0,-5.37,-4.96,33.33
0.0,0.0,0.0,0.0,-3.62,3.76,0.0,0.28,-56.0
0.0,0.0,-12.0,6.82,0.0,0.0,0.0,6.38,-21.74
0.0,0.68,0.0,0.0,0.0,-0.67,-6.76,-2.9,287.5
0.0,-8.29,1.26,0.0,0.0,-0.25,0.0,0.0,366.67
0.0,0.0,-17.99,-13.16,0.0,0.0,10.61,14.16,116.67
0.0,-5.05,5.32,0.0,0.0,0.0,2.02,6.93,100.0
0.0,-4.17,4.35,0.0,0.0,0.0,0.0,-3.47,11.76
0.0,0.0,-6.0,-6.38,13.64,0.0,0.0,0.0,-28.57
0.0,0.0,0.0,0.0,0.0,-5.1,5.38,-10.2,-13.51
0.0,-1.83,-6.51,-1.0,0.0,0.0,0.0,0.0,400.0
0.0,0.0,0.0,-4.08,4.26,0.0,0.0,-5.1,-7.37
-5.5,-1.37,0.0,0.0,0.0,0.0,0.0,-4.86,12.5
0.0,0.0,-12.0,6.82,6.38,0.0,0.0,0.0,-8.33
-2.24,0.29,-0.57,0.0,0.0,0.0,0.0,0.0,-60.0
0.68,0.0,0.0,0.0,0.0,0.0,-7.05,-3.25,66.67
0.0,0.0,0.0,0.0,0.36,0.0,0.36,-1.43,6.03
0.0,0.0,0.0,-3.62,3.76,0.0,0.28,2.22,90.91
0.0,-12.0,6.82,0.0,0.0,0.0,6.38,0.0,-22.22
0.0,0.0,0.0,0.0,0.0,8.08,9.35,4.7,100.0
-0.42,-2.12,0.0,0.0,0.0,0.0,0.0,-0.87,100.0
3.47,0.0,0.0,0.0,0.0,0.0,-6.38,-10.39,136.36
0.68,0.0,0.0,0.0,-0.67,-6.76,-2.9,0.0,-74.19
-8.29,1.26,0.0,0.0,-0.25,0.0,0.0,0.0,-64.29
0.0,-17.99,-13.16,0.0,0.0,10.61,14.16,0.0,-26.92
